673,Gogoat,531,62,100,81,62,16.92040189,38,PU
676,Furfrou,472,60,80,90,60,17.37239189,42,PU
702,Dedenne,431,57,81,67,57,18.47159982,44,PU
703,Carbink,500,50,50,150,150,54.77225575,100,PU
705,Sliggoo,452,53,83,113,53,23.45634243,60,PU
709,Trevenant,474,56,110,82,76,20.59611614,54,PU
713,Avalugg,514,28,117,184,46,65.70540313,156,PU
711,Gourgeist,494,58,90,122,75,23.56268236,64,PU
711,Gourgeist-Small,494,58,85,122,75,24.26314077,64,PU
711,Gourgeist-Large,494,58,95,122,75,25.23291501,64,PU
711,Gourgeist-Super,494,54,100,122,75,28.86520397,68,PU
678,Meowstic-M,466,48,83,81,76,20.08233054,56,PU
678,Meowstic-F,466,48,83,81,76,20.08233054,56,PU
479,Rotom-F,520,65,105,107,107,18.46618531,42,PU
479,Rotom-S,520,65,105,107,107,18.46618531,42,PU
413,Wormadam-Plant,424,36,79,105,85,26.30969403,69,PU
413,Wormadam-Sandy,424,36,79,105,85,26.30969403,69,PU
413,Wormadam-Trash,424,36,69,95,95,24.33515975,59,PU
